task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,val_decision_ms_eval,test_decision_ms_eval,cumulative_wallclock_sec,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,fpto,44,0,0.0,9.706113224359235,24.78148557953528,154.3506152116213,974.2609083278103,25.321866680059156,158.69518816832434,3.955042824999964,140,4.0,942.545944998983,11.964514000055715,0,0,86.26125143266283,25.9534647976063,51.873605382180074,167.4849963455218,0.0,0.0,0.6618280613610531,16.617243757353815,cuda,0.1652076881362028,0.16559109327271754,0.1417838981138712,0.14206619648042695,1.345119000006889,10.619395000048826,3.955042824999964,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,44,1,0.5,10.04016626399251,24.50269997331109,155.92892585435743,1007.0639825754806,24.103384256113323,160.87312354309984,3.0571093559999554,140,4.0,709.6562210001593,12.136484999928143,0,0,104.1347609969748,29.785862430574177,66.98242414485588,205.9307484016363,0.0,0.0,0.5850830985482526,16.623700989269,cuda,0.17089360268479678,0.1711664960020552,0.1459514359741541,0.14615043769298094,1.4133370000308787,10.723147999897265,7.012152180999919,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,44,2,1.0,10.414202115785649,24.16484494313924,158.11737609657365,1044.5205948788598,23.02999592095958,163.9690194537329,3.039509466000027,140,4.0,706.9602719996055,12.518022999984169,0,0,123.60563261242571,32.53801281032114,86.13549493611461,247.64599071283354,0.0,0.0,0.5051920673507643,16.637387380630496,cuda,0.1772600644111774,0.17753284132966832,0.15057001402645592,0.15076678551843914,1.3813539999318891,11.13666900005228,10.051661646999946,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,44,3,5.0,11.789800883398506,32.51203483343449,171.62396310764285,1190.9080870100415,52.65390429764195,199.18616884544807,3.579333085000144,140,4.0,864.8835280005187,27.707598000233702,0,0,365.7819441177145,161.86036036379113,401.669751285733,579.7142163762119,0.0,0.0,0.3486285036459133,16.584946069585712,cuda,0.20067412181470953,0.2024137173416796,0.16713454397718583,0.16833949448712204,3.4943390000989893,24.213259000134713,13.63099473200009,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,55,0,0.0,9.856278865459721,26.16700405036614,156.41997226030705,979.2570891782516,24.231795687222714,160.41879160865847,3.740912777999938,140,4.0,906.3136040024347,12.235798000119757,0,0,80.81488093444143,23.348988629108238,45.62640665344954,162.64596071121667,0.0,0.0,0.6109912265335482,16.76632261233132,cuda,0.16776365650688288,0.16644027344831627,0.14366233747050516,0.14269078086293552,1.5939310001158447,10.641867000003913,3.740912777999938,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,55,1,0.5,10.175046696624939,25.77949731159491,157.69343097505202,1011.2188799495189,23.346471804485418,163.15850105533613,3.0885184659998686,140,4.0,732.4787549996472,14.02602999996816,0,0,98.13019986981206,25.110352419085466,58.6495978051304,199.0334938675732,0.0,0.0,0.5623736230033206,16.78293125279162,cuda,0.1731894016245918,0.17187268670797587,0.14762271239815594,0.14666498217549598,2.3010060001524835,11.725023999815676,6.829431243999807,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,55,2,1.0,10.5252656467026,26.004264326745744,159.79614388860514,1044.6878217250242,22.590772902131114,166.1804098972084,3.0496567789998608,140,4.0,703.9983029994801,12.92590699995344,0,0,116.78690695507717,29.807565534906082,73.78052134419315,240.27473051652188,0.0,0.0,0.5233417077250658,16.80480057384591,cuda,0.179150476026507,0.1775612641844131,0.1519318184310174,0.15078728350273413,1.4989989999776299,11.42690799997581,9.879088022999667,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,55,3,5.0,11.653687739789483,34.53061330776528,171.72175508656613,1162.1525579337458,52.67108942679571,198.25240783341448,3.579838326000072,140,4.0,895.5262050010333,22.64280500003224,0,0,321.8936236813329,128.4741205261182,264.98790081216555,559.6727398360428,0.0,0.0,0.3720210970657642,16.756270204656044,cuda,0.1983573409096442,0.19752625910880028,0.16552436751384683,0.16494524241647898,1.5666530000544299,21.07615199997781,13.45892634899974,FPTO,2.0,64,FPTO
medical_resource_allocation,saa,11,0,0.0,43.107538465247785,67.68785355162365,240.9564611482089,77.64175333483286,49.854042308446104,248.6879547391254,6.217200007085921e-05,0,4.0,0.0,13.285409999753028,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12097777159257,cuda,0.07406290795699752,0.07516597758676936,0.07998697599810364,0.0812750999261833,1.6101289998005086,11.67528099995252,6.217200007085921e-05,SAA,0.5,64,SAA
medical_resource_allocation,saa,22,0,0.0,43.107538465247785,67.68785355162365,240.9564611482089,77.64175333483286,49.854042308446104,248.6879547391254,5.6722999943303876e-05,0,4.0,0.0,14.834023999810597,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.057336658618333,cuda,0.07406290795699752,0.07516597758676936,0.07998697599810364,0.0812750999261833,1.8896669998866855,12.944356999923912,5.6722999943303876e-05,SAA,0.5,64,SAA
medical_resource_allocation,saa,33,0,0.0,43.107538465247785,67.68785355162365,240.9564611482089,77.64175333483286,49.854042308446104,248.6879547391254,5.172799978936382e-05,0,4.0,0.0,10.677368000187926,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.189882647764996,cuda,0.07406290795699752,0.07516597758676936,0.07998697599810364,0.0812750999261833,1.7427000000225235,8.934668000165402,5.172799978936382e-05,SAA,0.5,64,SAA
medical_resource_allocation,saa,44,0,0.0,43.107538465247785,67.68785355162365,240.9564611482089,77.64175333483286,49.854042308446104,248.6879547391254,3.811699980360572e-05,0,4.0,0.0,10.999314000173399,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.867002258020896,cuda,0.07406290795699752,0.07516597758676936,0.07998697599810364,0.0812750999261833,1.4002340001297853,9.599080000043614,3.811699980360572e-05,SAA,0.5,64,SAA
medical_resource_allocation,saa,55,0,0.0,43.107538465247785,67.68785355162365,240.9564611482089,77.64175333483286,49.854042308446104,248.6879547391254,3.740900001503178e-05,0,4.0,0.0,10.011278000092716,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04659660965315,cuda,0.07406290795699752,0.07516597758676936,0.07998697599810364,0.0812750999261833,1.1526990001584636,8.858578999934252,3.740900001503178e-05,SAA,0.5,64,SAA
medical_resource_allocation,saa,11,0,0.0,16.233423207388107,67.68785355162365,240.9564611482089,1641.0766836587627,49.854042308446104,248.6879547391254,6.564000000253145e-05,0,4.0,0.0,10.17126100009591,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12097777159257,cuda,0.2763089876077785,0.27892701007355314,0.2164906698069032,0.21809454947511944,1.310794000119131,8.86046699997678,6.564000000253145e-05,SAA,2.0,64,SAA
medical_resource_allocation,saa,22,0,0.0,16.233423207388107,67.68785355162365,240.9564611482089,1641.0766836587627,49.854042308446104,248.6879547391254,5.032400008531113e-05,0,4.0,0.0,10.15946100005749,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.057336658618333,cuda,0.2763089876077785,0.27892701007355314,0.2164906698069032,0.21809454947511944,1.1561259998416062,9.003335000215884,5.032400008531113e-05,SAA,2.0,64,SAA
medical_resource_allocation,saa,33,0,0.0,16.233423207388107,67.68785355162365,240.9564611482089,1641.0766836587627,49.854042308446104,248.6879547391254,4.736999994747748e-05,0,4.0,0.0,10.924731000159227,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.189882647764996,cuda,0.2763089876077785,0.27892701007355314,0.2164906698069032,0.21809454947511944,1.4212380001481506,9.503493000011076,4.736999994747748e-05,SAA,2.0,64,SAA
medical_resource_allocation,saa,44,0,0.0,16.233423207388107,67.68785355162365,240.9564611482089,1641.0766836587627,49.854042308446104,248.6879547391254,4.6123999936753535e-05,0,4.0,0.0,10.160583000015322,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.867002258020896,cuda,0.2763089876077785,0.27892701007355314,0.2164906698069032,0.21809454947511944,1.173133000065718,8.987449999949604,4.6123999936753535e-05,SAA,2.0,64,SAA
medical_resource_allocation,saa,55,0,0.0,16.233423207388107,67.68785355162365,240.9564611482089,1641.0766836587627,49.854042308446104,248.6879547391254,7.204200005617167e-05,0,4.0,0.0,14.157149000084246,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04659660965315,cuda,0.2763089876077785,0.27892701007355314,0.2164906698069032,0.21809454947511944,1.4684420000321552,12.68870700005209,7.204200005617167e-05,SAA,2.0,64,SAA
medical_resource_allocation,wdro,11,0,0.0,30.973014090265337,22.495641993749867,163.4090657892506,56.18393309404132,22.54276587510775,167.72846234515117,3.330351981000149,140,4.0,748.6506349991942,14.173496000012165,0,0,98.99597657814375,29.253326475517635,72.2589950773733,197.68124748056724,0.0,0.0,0.0,16.822311772401196,cuda,0.05321462494471669,0.054392386496874966,0.056205584018035194,0.05752109619271293,1.7743899998095003,12.399106000202664,3.330351981000149,WDRO,0.5,64,WDRO
medical_resource_allocation,wdro,22,0,0.0,31.053245966946747,25.663091652968482,159.83784145014272,55.810133418083296,22.445414093458577,163.90178083804773,4.216977496000027,140,4.0,1075.4994269984763,12.09748899987062,0,0,104.0056089051077,29.59978908791366,71.83097057233222,194.40249862111895,0.0,0.0,0.0,16.83529812412013,cuda,0.053352471045640844,0.0540305062345394,0.05635938341757731,0.05711654190820606,1.3568129998020595,10.74067600006856,4.216977496000027,WDRO,0.5,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,31.709290774275246,25.54539306257592,160.80798429125645,56.647537710085544,23.6564817102041,165.4375263143037,3.107515016999969,140,4.0,722.3898499994448,12.51078200016309,0,0,106.47415794637762,34.20800812720209,82.10873686710727,200.8790086713714,0.0,0.0,0.0,17.02784007715303,cuda,0.0544796192872415,0.05484120807395119,0.0576186620601169,0.058023274546487084,1.508167000110916,11.002615000052174,3.107515016999969,WDRO,0.5,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,30.39275204525768,22.67894260162715,155.56347093775585,54.86908255230901,23.990706508414068,159.4999486874975,3.087049087999958,140,4.0,721.3268249975044,12.54669400009334,0,0,104.67498689331646,30.845435505119443,68.35301670367662,201.9179000850989,0.0,0.0,0.0,16.67105897265642,cuda,0.05221767879653921,0.053119462817220464,0.05509459042265637,0.056099434650188226,1.4596170001368591,11.08707699995648,3.087049087999958,WDRO,0.5,64,WDRO
medical_resource_allocation,wdro,55,0,0.0,30.591130211158543,23.791853826773433,157.8569497833131,54.77187997879423,22.75438730274149,161.47621159916994,4.675372169999946,140,4.0,1234.3259490005494,26.388889999907406,0,0,99.14543675080579,28.116604980928493,63.81699868838349,196.39397118990973,0.0,0.0,0.0,16.821376922490714,cuda,0.05255851161522679,0.053025359758642185,0.055474150393002235,0.05599448760858842,3.8722509998478927,22.516639000059513,4.675372169999946,WDRO,0.5,64,WDRO
medical_resource_allocation,wdro,11,0,0.0,10.547558399365563,22.495641993749867,163.4090657892506,1060.9715303925132,22.54276587510775,167.72846234515117,3.0960397289998127,140,4.0,727.0743330004734,13.25358900021456,0,0,98.99597657814375,29.253326475517635,72.2589950773733,197.68124748056724,0.0,0.0,0.0,16.822311772401196,cuda,0.17952992082016522,0.1803289387341515,0.15220463478818094,0.15277854572264069,1.6074420000222744,11.646147000192286,3.0960397289998127,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,22,0,0.0,10.364814491125863,25.663091652968482,159.83784145014272,1038.8605521817562,22.445414093458577,163.90178083804773,3.0912599800001317,140,4.0,707.2454899996501,12.206678999746146,0,0,104.0056089051077,29.59978908791366,71.83097057233222,194.40249862111895,0.0,0.0,0.0,16.83529812412013,cuda,0.17641943798286572,0.17657082730429569,0.1499630423357857,0.1500724165572306,1.366626999924847,10.840051999821299,3.0912599800001317,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,10.784993114118684,25.54539306257592,160.80798429125645,1089.2394688878403,23.6564817102041,165.4375263143037,4.12027752899985,140,4.0,1045.644060999848,31.6609060000701,0,0,106.47415794637762,34.20800812720209,82.10873686710727,200.8790086713714,0.0,0.0,0.0,17.02784007715303,cuda,0.18357129550856233,0.18513352321454635,0.15509948256195633,0.15621321951335215,3.761811000003945,27.899095000066154,4.12027752899985,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,10.028353685822388,22.67894260162715,155.56347093775585,1003.3687449671952,23.990706508414068,159.4999486874975,3.4122956609999164,140,4.0,766.1718780011597,13.436680000268098,0,0,104.67498689331646,30.845435505119443,68.35301670367662,201.9179000850989,0.0,0.0,0.0,16.67105897265642,cuda,0.1706925408709374,0.1705384317635868,0.14580475651100552,0.14569229607151452,1.4939390000563435,11.942741000211754,3.4122956609999164,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,55,0,0.0,10.196895642552342,23.791853826773433,157.8569497833131,1010.104562611752,22.75438730274149,161.47621159916994,3.0727024999998775,140,4.0,715.7794120009839,12.869945000147709,0,0,99.14543675080579,28.116604980928493,63.81699868838349,196.39397118990973,0.0,0.0,0.0,16.821376922490714,cuda,0.17356129238677867,0.17168329080320713,0.14789282290811692,0.14652704544887346,1.4984520000780321,11.371493000069677,3.0727024999998775,WDRO,2.0,64,WDRO
medical_resource_allocation,fdfl-scal,11,0,0.0,32.21219959550888,35.66811467957787,176.76244910717688,58.138081076050526,30.265360873498498,184.2445046683157,4.998089682,140,4.0,2177.086016998146,23.723530999859577,0,0,2.5180695660464876,0.3821774997755346,1.8995630136014343,14.099088868855443,0.35600288592675006,0.38512680905211144,0.6547417476976303,16.601688516671466,cuda,0.055343665137779136,0.056284222230973936,0.058586030808602016,0.05964107367583873,1.6183289999389672,22.10520199992061,4.998089682,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,11,1,0.5,37.017190444149946,44.85973341306183,194.51559726800525,68.54776869951979,26.98477652660216,220.2680915014693,5.261456206000048,140,4.0,2231.958976999522,12.082345999715471,0,0,23.57273284129553,9.2083057007079,19.41194829945294,42.56858307496367,0.39359328183361064,0.2689467288593887,0.4647804915804902,16.68677156389697,cuda,0.06359910276254664,0.06636197438085904,0.06791866918343963,0.07107891126954816,1.5450479997980437,10.537297999917428,10.259545888000048,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,11,2,1.0,38.31019964647328,46.18188232733063,199.4151674895557,71.10620670707556,30.93267208490244,221.38868939296128,4.035825445,140,4.0,1661.6274599987264,12.614063999990321,0,0,43.814294067403274,17.82182345764545,33.01993815611037,83.46558663911023,0.3747827504602943,0.2682382932759336,0.4913552643176455,16.70402979226873,cuda,0.06582061725742847,0.06883883104203904,0.07045822084425772,0.07392794430965678,1.4068949999455072,11.207169000044814,14.295371333000048,FDFL-Scal,0.5,64,FDFL-Scal
