task,method,seed,stage_idx,lambda,train_regret,train_fairness,train_pred_mse,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,train_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,train_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,train_regret_normalized_pred_obj,train_decision_ms_eval,val_decision_ms_eval,test_decision_ms_eval,cumulative_wallclock_sec
medical_resource_allocation,fdfl-scal,11,0,0.0,77.87516757102048,0.0022143625801004517,396.1136743917625,,,,77.8849907152237,0.002384556781396963,397.13358795891264,2.684583099995507,140,4.0,596.3419000327121,7.370300001639407,0,0,0.6209480394750553,0.6181183813776832,0.6209628047058376,0.6237729095693243,0.6000229659929931,-0.8981549112110757,-0.48253756458651365,6.582909502770229,cpu,,0.07540145881558544,0.0754562510932254,,,,,0.0815504842988351,0.08161458144349419,2.89100000372855,0.0,4.479299997910857,2.684583099995507
medical_resource_allocation,fdfl-scal,11,1,0.5,77.89854358771913,0.00215384519908038,396.12342401219775,,,,77.90903459092465,0.0023176069627754803,397.14364414441764,2.691745700001775,140,4.0,637.2241000281065,10.50779999786755,0,0,0.6053719573943241,0.6043554905194629,0.6052996038847227,0.6067410899219895,0.6000338584818998,-0.8981066815940474,-0.4821222014414362,6.5828960169458925,cpu,,0.07542473600014672,0.0754789010166938,,,,,0.08157771350473712,0.08164108001396375,2.7795999994850717,0.0,7.728199998382479,5.376328799997282
medical_resource_allocation,fdfl-scal,11,2,1.0,77.92163625031515,0.0020946545364487618,396.1330251664142,,,,77.93279422611113,0.0022520759911751425,397.15354693744246,2.674653699999908,140,4.0,618.3854000264546,7.669099999475293,0,0,0.59096175570956,0.590816655755298,0.5908958765613364,0.5913648594582218,0.6000427284828359,-0.8980493533701774,-0.4817064672634877,6.582883113712788,cpu,,0.075447738007819,0.07550127638745197,,,,,0.08160462216083689,0.08166725865496609,3.1616999985999428,0.0,4.50740000087535,8.05098249999719
medical_resource_allocation,fdfl-scal,11,3,5.0,78.09404451257012,0.0016752740275319377,396.2037370493965,,,,78.11024659250847,0.0017855740279559358,397.22647152676825,2.7426367000007303,140,4.0,654.9637000425719,10.591199992632028,0,0,0.5209272594607613,0.5206493476639292,0.5208259253101051,0.5214836082764922,0.6000656698002288,-0.8975475887280135,-0.4785849047712088,6.582799849528041,cpu,,0.0756195319205327,0.07566832939719854,,,,,0.08180563580886027,0.08186274667820433,2.6540999970166013,0.0,7.9370999956154265,10.79361919999792
medical_resource_allocation,fdfl-scal,22,0,0.0,77.85041246101582,0.0010495563875579498,396.4715720148001,,,,77.89375204828548,0.0011926124311179124,397.51807476477745,2.7030654000045615,140,4.0,629.8914000071818,13.758600005530752,0,0,0.6251256170732191,0.6224706724068504,0.6251049770344359,0.6278403956967068,0.5276381004482124,0.896669367775953,0.4440430487442086,6.654584240005191,cpu,,0.07540994077453493,0.07543226491310388,,,,,0.08156040617363582,0.08158652097676146,5.825799999001902,0.0,7.932800006528851,2.7030654000045615
medical_resource_allocation,fdfl-scal,22,1,0.5,77.83645186697777,0.0010374584776414468,396.4658022252582,,,,77.87952533587156,0.0011693261709363773,397.51221200294225,2.7048070000018924,140,4.0,642.8623999818228,10.753700000350364,0,0,0.6348203535952471,0.6329356782370475,0.6351825580652416,0.6354913374162204,0.5276270072166139,0.8966948573854538,0.44437521975034616,6.654583524240284,cpu,,0.07539616771171104,0.07541873795551261,,,,,0.08154429505782398,0.08157069697556096,2.7369000017642975,0.0,8.016799998586066,5.407872400006454
medical_resource_allocation,fdfl-scal,22,2,1.0,77.82329364162979,0.0010275178247960213,396.46035288455545,,,,77.86611224177955,0.0011484368094616573,397.5066744829156,2.747589999999036,140,4.0,660.1453000112087,6.168599997181445,0,0,0.6443229848355229,0.636808715410347,0.6451337292726427,0.6487721755065188,0.5276246987993067,0.8967015657978531,0.4446776283574484,6.654583011785134,cpu,,0.0753831823232237,0.07540598844386767,,,,,0.0815291057679808,0.08155578286404438,2.6118000023416243,0.0,3.556799994839821,8.15546240000549
medical_resource_allocation,fdfl-scal,22,3,5.0,77.74535989329024,0.0010000021160360363,396.4278875263065,,,,77.78665837610356,0.0010495341478299134,397.4736835720539,2.7671513999957824,140,4.0,668.3045000245329,7.6891999997315,0,0,0.7083665094599944,0.6301510946212292,0.711934219154207,0.7751819395714232,0.5275683798632164,0.896838124693506,0.44691194817252017,6.654583101885299,cpu,,0.07530626201642915,0.07533047543161017,,,,,0.081439139169089,0.08146745775662105,3.257800002756994,0.0,4.4313999969745055,10.922613800001272
medical_resource_allocation,fdfl-scal,33,0,0.0,77.26064325397863,0.0011613674944204587,394.43354472694386,,,,77.206635396906,0.0010291535839184508,395.44159197850405,2.761616199997661,140,4.0,667.9906000281335,7.155600003898144,0,0,0.6680839797723263,0.6662005570913663,0.6680458050958763,0.6700801546169276,0.609038506777796,0.18683445161269044,0.107462667112518,6.570300552567123,cpu,,0.07474473432827716,0.07486081479927052,,,,,0.08078282513097992,0.08091843475749848,3.315300004032906,0.0,3.8402999998652376,2.761616199997661
medical_resource_allocation,fdfl-scal,33,1,0.5,77.25619293941679,0.0011688980848634533,394.43170795791065,,,,77.20228196605387,0.0010326668689322506,395.4397619922755,2.6996466999989934,140,4.0,623.9925000045332,7.938400005514268,0,0,0.6708709981905214,0.6543160211457149,0.6713124942381641,0.6860877146190986,0.6089985121762149,0.13338882999326418,0.0758437644613081,6.570301054619302,cpu,,0.07474051971601248,0.07485650271798074,,,,,0.08077790210057893,0.08091339661133845,3.224000000045635,0.0,4.714400005468633,5.461262899996655
