task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,cumulative_wallclock_sec,method_label,alpha_fair,hidden_dim,config_name,lam
medical_resource_allocation,fplg,22,0,0.0,,,,75.24511082863398,105.76570899058407,393.1877630516805,4.967701334000026,140,2.0,1894.330369000272,12.741781999920931,0,0,5.962843481933606,0.2212991862271386,0.2576298791168288,25.135959114329943,0.3736370794209486,0.5706476802476121,0.875580294080832,6.659804156792804,cuda,,0.0728457572263718,,,,0.0785691893168175,4.967701334000026,FDFL-Scal,0.5,64,FPLG,0.0
medical_resource_allocation,fplg,22,1,0.5,,,,69.60863569888579,101.540022474772,381.4928110460775,4.187968250999916,140,2.0,1669.0738540003167,12.798940000038783,0,0,9.99953364774443,0.3436564769544923,0.3841465775947228,49.33232603254191,0.3934899116721792,0.5807539275882684,0.867770552895561,6.697013600513911,cuda,,0.0673890133344102,,,,0.0722584381890562,9.15566958499994,FDFL-Scal,0.5,64,FPLG,0.5
medical_resource_allocation,fplg,22,2,1.0,,,,59.70082597381247,64.11129530088326,303.6548466491059,4.169490735000068,140,2.0,1648.015454999836,12.226392000002306,0,0,28.203346087214957,0.3830992975307481,0.4709940301326729,171.7645360808745,0.192638534398469,0.3034231440815433,0.8958461513924606,6.919531094631644,cuda,,0.0577971356173118,,,,0.0613425598691841,13.325160320000007,FDFL-Scal,0.5,64,FPLG,1.0
medical_resource_allocation,fplg,22,3,5.0,,,,57.68757991096459,20.806760972331656,195.19380844668908,4.735841984999979,140,2.0,1870.8527969997704,12.78276800007916,0,0,51.51826598814662,0.3959910360772033,0.407886116027353,464.452998349102,0.1309093065534509,0.0616964007646898,-0.5514577294134452,7.420927925034676,cuda,,0.0558480862728943,,,,0.0591515893373876,18.061002304999988,FDFL-Scal,0.5,64,FPLG,5.0
medical_resource_allocation,fplg,33,0,0.0,,,,73.36323508739679,104.92715405594512,390.2434395227479,4.311037344000056,140,2.0,1659.6941779999952,11.328157999969337,0,0,6.539414997913882,0.2604865110765354,0.2986292427782835,27.88581224610976,0.4574029768250769,0.6347170223649451,0.8733852224976036,6.579121249974094,cuda,,0.0710238891758539,,,,0.0764539457455421,4.311037344000056,FDFL-Scal,0.5,64,FPLG,0.0
medical_resource_allocation,fplg,33,1,0.5,,,,65.66178497860642,97.87280158529651,372.9710803681952,4.13210815900004,140,2.0,1608.4195860000818,11.900162999950226,0,0,12.305923158035078,0.3706239600471848,0.4264080389526336,64.67419426475145,0.4537515212903258,0.6073373993994352,0.8912175026935892,6.636209413752286,cuda,,0.0635680165119988,,,,0.0678832180370667,8.443145503000096,FDFL-Scal,0.5,64,FPLG,0.5
medical_resource_allocation,fplg,33,2,1.0,,,,65.02146375090433,41.35872336839841,250.9683558843969,4.672917154000061,140,2.0,1828.8334979999945,17.654379999953562,0,0,36.466979817635455,0.3161561310669694,0.3742514291832615,183.53382885093225,-0.1131496581729323,-0.1128310452315195,0.881192852433544,6.978620618997643,cuda,,0.0629481133158123,,,,0.067176763859425,13.116062657000157,FDFL-Scal,0.5,64,FPLG,1.0
medical_resource_allocation,fplg,33,3,5.0,,,,58.53785549159045,30.35397106072409,182.34324800397317,4.4569886179999685,140,2.0,1706.7378549996874,11.591427999974258,0,0,35.961706909173586,0.5123690925962088,0.5153542344580322,380.2833495795578,0.1874520743044855,0.2243814325956395,-0.0017001295569648,7.3020227413067005,cuda,,0.0566712489719678,,,,0.0600758207679009,17.573051275000125,FDFL-Scal,0.5,64,FPLG,5.0
medical_resource_allocation,fplg,44,0,0.0,,,,75.39960813333869,105.4904754169485,392.70170473079,4.138273622999918,140,2.0,1628.21182100015,11.509433999890462,0,0,6.16496624157649,0.2709452717472949,0.3093089111715971,26.25896714821652,0.5062636729275191,0.664834770848368,0.8913408808611123,6.5957404211159965,cuda,,0.0729953280493357,,,,0.0787432148488897,4.138273622999918,FDFL-Scal,0.5,64,FPLG,0.0
medical_resource_allocation,fplg,44,1,0.5,,,,67.05387082883226,98.26332824760306,377.3324697210702,4.364432859999965,140,2.0,1679.3048869996028,11.469730999920102,0,0,11.695612785644071,0.3778860331618412,0.433411823305791,61.26676998335783,0.494710542688269,0.6252956363847787,0.9069176692574684,6.640873422524142,cuda,,0.0649157126847743,,,,0.0694223115128558,8.502706482999884,FDFL-Scal,0.5,64,FPLG,0.5
medical_resource_allocation,fplg,44,2,1.0,,,,65.23824329016293,42.34218430188894,262.43767880408234,4.628944810000007,140,2.0,1773.0680449999454,12.165658000071744,0,0,35.51452325273952,0.3064722982824405,0.3739003267029013,181.7371195529477,-0.1030608274961142,-0.130218328628818,0.8909911181998824,6.959046299987219,cuda,,0.0631579803691607,,,,0.0674158279045254,13.13165129299989,FDFL-Scal,0.5,64,FPLG,1.0
medical_resource_allocation,fplg,44,3,5.0,,,,59.47514304204731,30.134719591583902,190.86708074541505,4.170702647999974,140,2.0,1642.4378189997242,12.23389999995561,0,0,36.71616906829833,0.4535069301677153,0.4586795994144748,398.8979385196179,0.152400504591412,0.2601356496196991,-0.0990294126450238,7.27815991855849,cuda,,0.0575786490754427,,,,0.0610965031925004,17.302353940999865,FDFL-Scal,0.5,64,FPLG,5.0
medical_resource_allocation,fplg,55,0,0.0,,,,71.80554884006119,103.6733832640758,387.7001954756969,4.21293107200006,140,2.0,1612.844930000847,12.471057999960069,0,0,6.944116069678958,0.2679275842620929,0.3083715793025542,30.565308474416792,0.4723709709878742,0.6474456309041648,0.8644144332377314,6.599215795730171,cuda,,0.0695158731338989,,,,0.0747093594901295,4.21293107200006,FDFL-Scal,0.5,64,FPLG,0.0
medical_resource_allocation,fplg,55,1,0.5,,,,63.337150530357576,92.32881758350788,363.0799471510487,5.007483632000003,140,2.0,1895.6615769999416,12.788508999960868,0,0,14.680007935558391,0.3766598697374046,0.4462684235388702,80.95361602808201,0.442729560481294,0.5835542308809336,0.8957183177692035,6.682380343683861,cuda,,0.0613175080764028,,,,0.0653229484985363,9.220414704000063,FDFL-Scal,0.5,64,FPLG,0.5
medical_resource_allocation,fplg,55,2,1.0,,,,68.43793626297577,33.75711409727382,227.4815069436956,4.162324951999949,140,2.0,1634.7419889998491,11.62376599995696,0,0,39.14395542349341,0.3135098488285985,0.3354096124502094,182.89400213023544,-0.0622487742748344,-0.0304042399004549,0.7628476367818421,7.088185259208652,cuda,,0.0662556441898345,,,,0.0709569420982981,13.382739656000012,FDFL-Scal,0.5,64,FPLG,1.0
medical_resource_allocation,fplg,55,3,5.0,,,,59.417465202774565,27.69538169871081,183.93182902274637,4.140192638999906,140,2.0,1624.7873880001862,12.18175799999699,0,0,31.864299309090992,0.5968429349949425,0.6028373441535946,217.5623941112888,0.2281382566746821,0.0860865566275973,-0.2951383831484656,7.350442001724114,cuda,,0.0575228104192067,,,,0.0610336367342666,17.52293229499992,FDFL-Scal,0.5,64,FPLG,5.0
